Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-04T04:00:00.000Z,6.3691327455,6.5140915274,6.3600726056,6.4959716797,3882600,0.0,0.0
2025-08-05T04:00:00.000Z,6.4959719872,6.5231515441,6.4234925928,6.4506721497,4542200,0.0,0.0
2025-08-06T04:00:00.000Z,6.4053727209,6.4053727209,6.3057133379,6.3328928947,4280400,0.0,0.0
2025-08-07T04:00:00.000Z,6.3691327169,6.4144321201,6.3510128693,6.3781924248,3570400,0.0,0.0
2025-08-08T04:00:00.000Z,6.4053722358,6.4959714716,6.3963120962,6.4687914848,2593800,0.0,0.0
2025-08-11T04:00:00.000Z,6.4869115107,6.5050313584,6.3600725771,6.3781924248,2920000,0.0,0.0
2025-08-12T04:00:00.000Z,6.3963120962,6.4778516244,6.3963120962,6.4687914848,2972000,0.0,0.0
2025-08-13T04:00:00.000Z,6.4869112968,6.523150991,6.4597317423,6.4869112968,4280300,0.0,0.0
2025-08-14T04:00:00.000Z,6.4597320198,6.5231512713,6.4506718799,6.4778518677,2453400,0.0,0.0
2025-08-15T04:00:00.000Z,6.4778518677,6.4959717155,6.4597320198,6.4778518677,2499700,0.0,0.0
2025-08-18T04:00:00.000Z,6.4869116841,6.5140916724,6.4144322916,6.4234924316,3408300,0.0,0.0
2025-08-19T04:00:00.000Z,6.4506720608,6.4687919092,6.3872528076,6.3872528076,3134100,0.0,0.0
2025-08-20T04:00:00.000Z,6.3963121661,6.4506717082,6.3691326111,6.4325518608,2496500,0.0,0.0
2025-08-21T04:00:00.000Z,6.4144323641,6.459732201,6.3872528076,6.3872528076,3318600,0.0,0.0
2025-08-22T04:00:00.000Z,6.4053725118,6.5231513075,6.4053725118,6.4597320557,7631200,0.0,0.0
2025-08-25T04:00:00.000Z,6.4687915555,6.4869114029,6.4234921531,6.4325518608,3720700,0.0,0.0
2025-08-26T04:00:00.000Z,6.4234923598,6.4778519036,6.4053725118,6.4597320557,4218700,0.0,0.0
2025-08-27T04:00:00.000Z,6.4687919092,6.4869117575,6.3691329593,6.3872528076,6389200,0.0,0.0
2025-08-28T04:00:00.000Z,6.3963124795,6.432552176,6.3781926313,6.4053726196,5152400,0.0,0.0
2025-08-29T04:00:00.000Z,6.4514543635,6.5344017745,6.42380508,6.506752491,6715800,0.12,0.0
2025-09-02T04:00:00.000Z,6.442237854,6.4975364216,6.4053724353,6.442237854,4368300,0.0,0.0
2025-09-03T04:00:00.000Z,6.4422374289,6.5804829597,6.4422374289,6.5804829597,4191700,0.0,0.0
2025-09-04T04:00:00.000Z,6.5896992626,6.6357808113,6.5620499818,6.6357808113,4876400,0.0,0.0
2025-09-05T04:00:00.000Z,6.6449976878,6.6910796781,6.5436175728,6.6265649796,6723400,0.0,0.0
2025-09-08T04:00:00.000Z,6.6081323539,6.7279451786,6.59891578,6.6542139053,3863400,0.0,0.0
2025-09-09T04:00:00.000Z,6.6449973847,6.7095120803,6.5620499818,6.6357808113,4659900,0.0,0.0
2025-09-10T04:00:00.000Z,6.644997658,6.6818630743,6.5712668254,6.5804829597,3070500,0.0,0.0
2025-09-11T04:00:00.000Z,6.5804840225,6.62656602,6.4975370421,6.5159697533,4256300,0.0,0.0
2025-09-12T04:00:00.000Z,6.5436180286,6.5436180286,6.4975364746,6.5344018936,2421700,0.0,0.0
2025-09-15T04:00:00.000Z,6.5620505538,6.5804832628,6.5251851358,6.571267128,2330300,0.0,0.0
2025-09-16T04:00:00.000Z,6.5620506457,6.5896999293,6.5344018016,6.5528345108,2810800,0.0,0.0
2025-09-17T04:00:00.000Z,6.5712667348,6.6542137006,6.5528340269,6.5989155769,4249700,0.0,0.0
2025-09-18T04:00:00.000Z,6.6173486528,6.6265652269,6.5159689735,6.5251851082,4379400,0.0,0.0
2025-09-19T04:00:00.000Z,6.552834764,6.5804836092,6.4053726448,6.4514546394,11796200,0.0,0.0
